0,0,0,0,255,Background
1,255,211,0,255,Corn
2,255,38,38,255,Cotton
3,0,168,228,255,Rice
4,255,158,11,255,Sorghum
5,38,112,0,255,Soybeans
6,255,255,0,255,Sunflower
7,0,0,0,255,NA
8,0,0,0,255,NA
9,0,0,0,255,NA
10,112,165,0,255,Peanuts
11,0,175,75,255,Tobacco
12,221,165,11,255,Sweet Corn
13,221,165,11,255,Pop or Orn Corn
14,126,211,255,255,Mint
15,0,0,0,255,NA
16,0,0,0,255,NA
17,0,0,0,255,NA
18,0,0,0,255,NA
19,0,0,0,255,NA
20,0,0,0,255,NA
21,226,0,124,255,Barley
22,137,98,84,255,Durum Wheat
23,216,181,107,255,Spring Wheat
24,165,112,0,255,Winter Wheat
25,214,158,188,255,Other Small Grains
26,112,112,0,255,Dbl Crop WinWht/Soybeans
27,172,0,124,255,Rye
28,160,89,137,255,Oats
29,112,0,73,255,Millet
30,214,158,188,255,Speltz
31,209,255,0,255,Canola
32,126,153,255,255,Flaxseed
33,214,214,0,255,Safflower
34,209,255,0,255,Rape Seed
35,0,175,75,255,Mustard
36,255,165,226,255,Alfalfa
37,165,242,140,255,Other Hay/Non Alfalfa
38,0,175,75,255,Camelina
39,214,158,188,255,Buckwheat
40,0,0,0,255,NA
41,168,0,228,255,Sugarbeets
42,165,0,0,255,Dry Beans
43,112,38,0,255,Potatoes
44,0,175,75,255,Other Crops
45,177,126,255,255,Sugarcane
46,112,38,0,255,Sweet Potatoes
47,255,102,102,255,Misc Vegs & Fruits
48,255,102,102,255,Watermelons
49,255,204,102,255,Onions
50,255,102,102,255,Cucumbers
51,0,175,75,255,Chick Peas
52,0,221,175,255,Lentils
53,84,255,0,255,Peas
54,242,163,119,255,Tomatoes
55,255,102,102,255,Caneberries
56,0,175,75,255,Hops
57,126,211,255,255,Herbs
58,232,191,255,255,Clover/Wildflowers
59,175,255,221,255,Sod/Grass Seed
60,0,175,75,255,Switchgrass
61,191,191,119,255,Fallow/Idle Cropland
62,0,0,0,255,NA
63,147,204,147,255,Forest
64,198,214,158,255,Shrubland
65,204,191,163,255,Barren
66,255,0,255,255,Cherries
67,255,142,170,255,Peaches
68,186,0,79,255,Apples
69,112,68,137,255,Grapes
70,0,119,119,255,Christmas Trees
71,177,154,112,255,Other Tree Crops
72,255,255,126,255,Citrus
73,0,0,0,255,NA
74,181,112,91,255,Pecans
75,0,165,130,255,Almonds
76,233,214,175,255,Walnuts
77,177,154,112,255,Pears
78,0,0,0,255,NA
79,0,0,0,255,NA
80,0,0,0,255,NA
81,242,242,242,255,Clouds/No Data
82,154,154,154,255,Developed
83,75,112,163,255,Water
84,0,0,0,255,NA
85,0,0,0,255,NA
86,0,0,0,255,NA
87,126,177,177,255,Wetlands
88,232,255,191,255,Nonag/Undefined
89,0,0,0,255,NA
90,0,0,0,255,NA
91,0,0,0,255,NA
92,0,255,255,255,Aquaculture
93,0,0,0,255,NA
94,0,0,0,255,NA
95,0,0,0,255,NA
96,0,0,0,255,NA
97,0,0,0,255,NA
98,0,0,0,255,NA
99,0,0,0,255,NA
100,0,0,0,255,NA
101,0,0,0,255,NA
102,0,0,0,255,NA
103,0,0,0,255,NA
104,0,0,0,255,NA
105,0,0,0,255,NA
106,0,0,0,255,NA
107,0,0,0,255,NA
108,0,0,0,255,NA
109,0,0,0,255,NA
110,0,0,0,255,NA
111,75,112,163,255,Open Water
112,211,226,249,255,Perennial Ice/Snow
113,0,0,0,255,NA
114,0,0,0,255,NA
115,0,0,0,255,NA
116,0,0,0,255,NA
117,0,0,0,255,NA
118,0,0,0,255,NA
119,0,0,0,255,NA
120,0,0,0,255,NA
121,154,154,154,255,Developed/Open Space
122,154,154,154,255,Developed/Low Intensity
123,154,154,154,255,Developed/Med Intensity
124,154,154,154,255,Developed/High Intensity
125,0,0,0,255,NA
126,0,0,0,255,NA
127,0,0,0,255,NA
128,0,0,0,255,NA
129,0,0,0,255,NA
130,0,0,0,255,NA
131,204,191,163,255,Barren
132,0,0,0,255,NA
133,0,0,0,255,NA
134,0,0,0,255,NA
135,0,0,0,255,NA
136,0,0,0,255,NA
137,0,0,0,255,NA
138,0,0,0,255,NA
139,0,0,0,255,NA
140,0,0,0,255,NA
141,147,204,147,255,Deciduous Forest
142,147,204,147,255,Evergreen Forest
143,147,204,147,255,Mixed Forest
144,0,0,0,255,NA
145,0,0,0,255,NA
146,0,0,0,255,NA
147,0,0,0,255,NA
148,0,0,0,255,NA
149,0,0,0,255,NA
150,0,0,0,255,NA
151,0,0,0,255,NA
152,198,214,158,255,Shrubland
153,0,0,0,255,NA
154,0,0,0,255,NA
155,0,0,0,255,NA
156,0,0,0,255,NA
157,0,0,0,255,NA
158,0,0,0,255,NA
159,0,0,0,255,NA
160,0,0,0,255,NA
161,0,0,0,255,NA
162,0,0,0,255,NA
163,0,0,0,255,NA
164,0,0,0,255,NA
165,0,0,0,255,NA
166,0,0,0,255,NA
167,0,0,0,255,NA
168,0,0,0,255,NA
169,0,0,0,255,NA
170,0,0,0,255,NA
171,0,0,0,255,NA
172,0,0,0,255,NA
173,0,0,0,255,NA
174,0,0,0,255,NA
175,0,0,0,255,NA
176,232,255,191,255,Grassland/Pasture
177,0,0,0,255,NA
178,0,0,0,255,NA
179,0,0,0,255,NA
180,0,0,0,255,NA
181,0,0,0,255,NA
182,0,0,0,255,NA
183,0,0,0,255,NA
184,0,0,0,255,NA
185,0,0,0,255,NA
186,0,0,0,255,NA
187,0,0,0,255,NA
188,0,0,0,255,NA
189,0,0,0,255,NA
190,126,177,177,255,Woody Wetlands
191,0,0,0,255,NA
192,0,0,0,255,NA
193,0,0,0,255,NA
194,0,0,0,255,NA
195,126,177,177,255,Herbaceous Wetlands
196,0,0,0,255,NA
197,0,0,0,255,NA
198,0,0,0,255,NA
199,0,0,0,255,NA
200,0,0,0,255,NA
201,0,0,0,255,NA
202,0,0,0,255,NA
203,0,0,0,255,NA
204,0,255,140,255,Pistachios
205,214,158,188,255,Triticale
206,255,102,102,255,Carrots
207,255,102,102,255,Asparagus
208,255,102,102,255,Garlic
209,255,102,102,255,Cantaloupes
210,255,142,170,255,Prunes
211,51,73,51,255,Olives
212,228,112,38,255,Oranges
213,255,102,102,255,Honeydew Melons
214,255,102,102,255,Broccoli
215,102,153,76,255,Avocados
216,255,102,102,255,Peppers
217,177,154,112,255,Pomegranates
218,255,142,170,255,Nectarines
219,255,102,102,255,Greens
220,255,142,170,255,Plums
221,255,102,102,255,Strawberries
222,255,102,102,255,Squash
223,255,142,170,255,Apricots
224,0,175,75,255,Vetch
